"property_id","date_added","unit_mix_id","type","area","quantity","avg_market_rent","avg_effective_rent"
"2686","2020-09-24",3,"1B/1B/0",710,48,875,875
"2686","2020-09-24",4,"2B/1B/0",840,50,1035,1035
"2686","2020-09-24",5,"2B/2B/0",1034,68,1150,1150
"2686","2020-09-24",6,"3B/2B/0",1214,16,1425,1425
"2686","2020-09-24",7,"3B/2B/0",1524,4,1775,1775
"2687","2020-09-24",1,"1B/1B/0",545,44,700,700
"2687","2020-09-24",2,"1B/1B/0",703,60,750,750
"2687","2020-09-24",3,"1B/1B/0",703,12,750,750
"2687","2020-09-24",4,"1B/1B/0",840,22,800,800
"2687","2020-09-24",5,"2B/1B/0",897,8,925,925
"2687","2020-09-24",6,"2B/1B/0",897,8,925,925
"2687","2020-09-24",7,"2B/1B/0",897,6,925,925
"2687","2020-09-24",8,"2B/1B/0",897,6,925,925
"2687","2020-09-24",9,"2B/2B/0",965,16,975,975
"2688","2020-09-24",1,"1B/1B/0",544,12,850,850
"2688","2020-09-24",2,"1B/1B/0",544,12,850,850
"2688","2020-09-24",3,"1B/1B/0",660,48,950,929
"2688","2020-09-24",4,"1B/1B/0",660,48,950,950
"2688","2020-09-24",5,"2B/1B/0",855,36,1118,1118
"2688","2020-09-24",6,"2B/1B/0",855,35,1118,1097
"2688","2020-09-24",7,"2B/2B/0",950,24,1177,1156
"2688","2020-09-24",8,"2B/2B/0",950,24,1180,1159
"2689","2020-09-24",1,"1B/1B/0",574,89,855,855
"2689","2020-09-24",2,"1B/1B/0",705,88,940,940
"2689","2020-09-24",3,"1B/1B/1 T",748,88,915,915
"2689","2020-09-24",4,"2B/1B/0 D",921,51,1030,1030
"2689","2020-09-24",5,"2B/2B/0",1041,52,1130,1130
"2689","2020-09-24",6,"2B/2B/0 D",1156,52,1450,1450
"269","2020-09-12",1,"1B/1B/0",667,60,1025,1025
"269","2020-09-12",2,"1B/1B/0",788,78,1045,1045
"269","2020-09-12",3,"2B/1B/0",953,30,1210,1210
"269","2020-09-12",4,"2B/2B/0",1055,72,1365,1365
"269","2020-09-12",5,"2B/2B/0",1259,48,1465,1465
"269","2020-09-12",6,"3B/2B/0",1359,12,1575,1575
"2690","2020-09-24",1,"1B/1B/0",715,8,969,969
"2690","2020-09-24",2,"1B/1B/0",724,24,1044,1044
"2690","2020-09-24",3,"1B/1B/0",731,8,969,969
"2690","2020-09-24",4,"1B/1B/0",740,16,1044,1044
"2690","2020-09-24",5,"1B/1B/0",744,24,1044,1044
"2690","2020-09-24",6,"2B/1B/0 D",859,16,1199,1199
"2690","2020-09-24",7,"2B/1B/0 D",890,16,1159,1159
"2690","2020-09-24",8,"2B/2B/0",925,4,1250,1250
"2690","2020-09-24",9,"2B/2B/0",938,4,1275,1275
"2690","2020-09-24",10,"2B/2B/1",1001,16,1349,1349
"2690","2020-09-24",11,"2B/2B/1 T",1089,8,1414,1414
"2691","2020-09-24",1,"1B/1B/0",830,50,935,935
"2691","2020-09-24",2,"2B/2B/0",1150,106,1045,1045
"2692","2020-09-24",1,"1B/1B/0",536,56,866,866
"2692","2020-09-24",2,"1B/1B/0",632,72,889,889
"2692","2020-09-24",3,"1B/1B/0",685,64,805,805
"2692","2020-09-24",4,"1B/1B/0",723,56,787,787
"2692","2020-09-24",5,"1B/1B/0 T",818,24,807,807
"2692","2020-09-24",6,"2B/2B/0",965,72,1064,1064
"2693","2020-09-24",1,"1B/1B/0",539,72,709,709
"2693","2020-09-24",2,"1B/1B/0",669,108,763,763
"2693","2020-09-24",3,"2B/1B/0",880,36,994,994
"2693","2020-09-24",4,"2B/2B/0",1000,36,1139,1139
"2693","2020-09-24",5,"3B/2B/0 T",1229,4,1179,1179
"2694","2020-09-24",1,"1B/1B/0",606,102,853,853
"2694","2020-09-24",2,"1B/1B/0",667,24,869,869
"2694","2020-09-24",3,"1B/1B/0",702,54,879,879
"2694","2020-09-24",4,"1B/1B/0",807,12,973,973
"2694","2020-09-24",5,"1B/1B/0",838,12,1003,1003
"2694","2020-09-24",6,"2B/2B/0",876,30,1145,1145
"2694","2020-09-24",7,"2B/2B/0",936,6,1246,1246
"2694","2020-09-24",8,"2B/2B/0",1078,24,1616,1616
"2695","2020-09-24",1,"1B/1B/0",582,76,885,885
"2695","2020-09-24",2,"1B/1B/0",650,76,885,885
"2695","2020-09-24",3,"2B/1B/0",790,152,969,969
